Open,High,Low,Close,Volume
3.13,3.13,3.08,3.1,91400
3.12,3.15,2.99,3.03,351200
3.04,3.05,2.99,3.0,135700
3.01,3.145,2.98,3.1,248800
3.07,3.2,3.07,3.13,327700
3.22,3.31,3.14,3.23,579900
3.22,3.49,3.22,3.46,790100
3.5,3.56,3.37,3.41,586700
3.46,3.46,3.23,3.28,429400
3.31,3.7,3.305,3.68,1269500
3.75,4.06,3.615,3.63,2018600
3.66,3.73,3.38,3.4,798800
3.32,3.6,3.32,3.56,498200
3.65,3.78,3.616,3.75,637300
3.88,4.08,3.51,3.6,3005800
